,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
10,-1,0,0,-1,0,-2,0,0,0,0,0,0,0,-1,2,0,0,1,-1,0,0,0,-3,0,0,2,1,-1,0,0,1,1,0,0,0,0,-1,0,0,0,0,0,-2,0,0,1,-1,0,-1,0,1,1,0,0,0,1,0,1,-1,1,-2,0,0,-1,0,-1,1,0,1,1,1,-1,-1,0,2,0,0,0,0,0,0,-1,0,1,-1,1,0,0,0,0,-1,1,-1,2,1,0,-1,1,0,0
11,-1,0,0,-1,0,-2,1,0,0,0,0,0,0,-1,2,0,0,1,-2,0,0,0,-3,0,0,2,1,-1,0,0,1,1,-1,2,0,0,-1,0,0,0,0,0,-2,0,-1,1,-1,0,-1,0,1,1,0,0,0,1,0,1,-1,1,-2,0,0,-1,0,-1,1,0,1,1,1,-1,-1,0,2,0,0,0,0,0,0,-1,0,0,-1,1,0,0,1,0,-1,1,-1,2,1,0,-1,1,0,0
12,-1,0,0,-1,0,-2,1,0,0,0,0,0,0,-1,2,0,0,1,-2,0,0,0,-3,0,0,2,1,-1,0,0,1,1,-1,2,0,0,-1,0,0,0,0,0,-2,0,-1,1,-1,0,-1,0,1,1,0,0,0,1,0,1,-1,1,-2,0,0,-1,0,-1,1,-1,1,1,1,-1,-1,0,2,0,0,0,0,0,0,-1,0,1,0,1,0,0,1,0,-1,0,-1,2,1,0,-1,1,0,0
13,-1,0,0,-1,0,-2,2,0,0,0,0,0,0,-1,2,0,0,1,-2,0,0,0,-3,0,0,2,1,-1,0,0,1,1,-1,2,0,-1,-1,0,0,0,0,0,-2,0,-1,1,-1,0,-1,0,1,1,0,0,0,1,0,1,-1,1,-2,0,0,-1,0,-1,1,-1,1,1,1,-1,-1,0,2,0,0,0,0,0,0,-1,0,1,0,1,0,0,1,0,-1,0,-1,2,1,0,-1,1,0,0
14,-1,0,0,-1,0,-2,2,0,0,0,0,0,0,-1,2,0,0,1,-2,0,0,0,-3,-1,0,2,1,-1,0,0,1,1,-1,2,0,-1,0,0,0,0,0,0,-2,0,-1,1,-1,-1,-1,0,1,1,0,0,0,1,0,1,-1,1,-2,0,0,-1,0,-1,1,-1,1,1,1,-1,-1,0,2,0,0,0,0,0,0,-1,0,1,0,1,0,0,2,0,-1,0,-1,2,1,0,-1,1,0,0
15,-1,0,0,-1,0,-2,2,0,0,0,0,0,0,-1,2,0,0,1,-2,0,0,0,-3,-1,0,2,1,-1,0,0,1,1,-1,3,0,-1,0,0,0,0,0,0,-2,0,-1,1,-1,-1,-2,0,1,1,0,0,0,1,0,1,-1,1,-2,0,0,-1,0,-1,1,-1,1,1,1,-1,-1,0,2,0,0,0,0,0,0,-1,0,1,0,2,-1,0,2,0,-1,0,-1,2,1,0,-1,1,0,0
16,-1,0,0,-1,0,-2,2,0,0,0,0,0,0,-1,2,0,0,1,-2,0,0,0,-3,-1,0,2,1,-1,0,0,1,1,-1,3,0,-1,0,0,0,0,0,0,-2,0,-1,1,-1,-1,-2,0,1,1,0,0,0,1,0,1,-2,1,-2,0,0,-1,0,-1,1,-1,1,1,1,-1,-1,0,3,0,0,0,0,0,0,-1,0,1,0,3,-1,0,2,-1,-1,0,-1,2,1,0,-1,1,0,0
17,-1,0,0,-1,0,-2,2,0,0,0,0,0,0,-1,2,0,0,1,-2,0,0,0,-3,-1,0,2,1,-1,0,0,1,1,-1,3,0,-1,0,0,0,0,0,1,-2,0,-1,1,-1,-1,-2,0,1,1,0,0,0,1,0,1,-2,1,-2,0,0,-1,0,-1,1,-1,1,1,1,-1,-2,0,3,0,0,0,0,0,0,-1,0,1,0,3,-1,0,2,-2,-1,0,-1,2,1,0,0,1,0,0
18,-1,0,0,-1,0,-3,2,0,0,0,0,0,0,-1,2,1,0,1,-2,0,0,0,-3,-1,0,2,1,-1,0,0,1,1,-1,3,0,-1,0,0,0,0,0,1,-2,0,-1,1,-1,-1,-2,0,1,1,0,0,0,1,0,1,-2,1,-2,0,0,-1,0,-1,1,-1,1,1,1,-1,-2,0,3,0,0,0,0,0,0,-1,0,1,0,3,-1,0,2,-2,-1,0,-1,2,1,0,0,1,0,0
19,-1,0,0,-1,0,-3,2,0,0,0,0,0,0,-1,2,1,0,1,-2,0,0,0,-3,-1,0,2,1,-1,0,0,1,1,-1,3,0,-2,0,0,0,0,0,1,-2,0,-1,1,-1,-1,-2,0,1,1,0,0,0,1,0,1,-2,1,-2,0,0,-1,0,-1,1,-1,1,1,1,-1,-2,0,3,0,0,0,0,0,0,-1,0,0,0,4,0,0,2,-2,-1,0,-1,2,1,0,0,1,0,0
20,-1,0,0,-1,0,-3,2,0,0,0,0,0,0,-1,2,1,0,1,-2,0,0,0,-3,-1,0,2,1,-1,0,0,1,1,-1,3,0,-2,0,0,0,0,0,1,-2,-1,-1,1,-1,-1,-2,0,1,1,0,0,0,1,0,1,-2,1,-2,0,0,-1,0,-1,1,-1,1,1,1,-1,-2,0,3,0,0,0,0,0,0,-1,0,0,0,4,0,0,2,-2,-1,0,-1,2,1,1,0,1,0,0
21,-1,0,0,-1,0,-3,2,0,0,0,0,-1,0,-1,2,2,0,1,-2,0,0,0,-3,-1,0,2,1,-1,0,0,1,1,-1,3,0,-2,0,0,0,0,0,1,-2,-1,-1,2,-1,-1,-2,0,1,1,0,0,1,1,0,1,-2,1,-2,0,0,-1,0,-1,1,-1,1,1,1,-1,-2,0,3,0,0,0,-1,0,0,-1,0,0,0,4,0,0,2,-2,-2,0,-1,2,1,1,0,1,0,0
22,-1,0,0,-1,0,-4,2,0,0,0,0,-1,0,-1,2,2,0,1,-2,1,-1,0,-3,0,0,2,1,-1,0,0,1,1,-1,3,0,-2,0,0,0,0,-1,1,-2,-1,-1,2,-1,-1,-2,0,1,1,0,0,1,1,0,1,-2,1,-2,0,0,-1,0,-1,1,-1,1,1,1,-1,-2,0,3,0,0,0,-1,0,0,-1,0,0,0,4,0,0,2,-2,-2,0,-1,2,1,1,0,1,0,1
23,-1,0,0,-1,0,-4,2,0,0,0,0,-1,0,-1,2,2,0,1,-2,1,-1,0,-3,0,0,2,1,-1,0,0,1,1,-1,3,0,-2,0,0,0,0,-1,1,-2,-1,-1,2,-1,-1,-2,0,1,1,0,0,1,1,0,1,-2,1,-2,0,0,-1,0,-1,1,-1,1,1,1,-1,-2,0,3,0,0,0,-1,0,0,-1,0,0,0,4,0,0,2,-2,-2,0,-1,2,1,1,0,1,0,1
24,-1,0,0,-1,0,-4,2,0,0,0,0,-1,0,-1,2,2,0,1,-2,1,-1,0,-3,0,0,2,1,-1,0,0,1,1,-1,3,0,-2,0,0,0,0,-1,1,-2,-1,-1,2,-1,-1,-2,0,1,1,0,0,1,1,0,1,-2,1,-2,0,0,-1,0,-1,1,-1,1,1,1,-1,-2,0,3,0,0,0,-1,0,0,-1,0,0,0,4,0,0,2,-2,-2,0,-1,2,1,1,0,1,0,1
25,-1,0,0,-1,0,-4,2,0,0,0,0,-1,0,-1,2,2,0,1,-2,1,-1,0,-3,0,0,2,1,-1,0,0,1,1,-1,3,0,-2,0,0,0,0,-1,1,-2,-1,-1,2,-1,-1,-2,0,1,1,0,0,1,1,0,1,-2,1,-2,0,0,-1,0,-1,1,-1,1,1,1,-1,-2,0,3,0,0,0,-1,0,0,-1,0,0,0,4,0,0,2,-2,-2,0,-1,2,1,1,0,1,0,1
26,-1,0,0,-1,0,-4,2,0,0,0,0,-1,0,-1,2,2,0,1,-2,1,-1,0,-3,0,0,2,1,-1,0,0,1,1,-1,3,-1,-2,0,0,0,0,-1,2,-2,-1,-1,2,-1,-1,-2,0,1,1,0,0,1,1,0,1,-2,1,-2,0,0,-1,0,-1,1,-1,1,1,1,-1,-2,0,3,0,0,0,-1,0,0,-1,0,0,0,4,0,0,2,-2,-2,0,-1,2,1,1,0,1,0,1
27,-1,0,0,-1,0,-4,2,0,0,0,0,-1,0,-1,2,2,0,1,-2,1,-1,0,-3,0,0,2,1,-1,0,0,1,1,-1,3,-1,-3,0,0,0,0,-1,2,-2,-1,0,2,-1,-1,-2,0,1,1,0,0,1,1,0,2,-2,1,-2,0,0,-1,0,-1,1,-1,1,1,1,-1,-2,0,3,-1,0,0,-1,0,0,-1,0,0,0,4,0,0,2,-2,-2,0,-1,2,1,1,0,1,0,1
28,-1,0,0,-1,0,-4,2,0,0,-1,0,-1,0,-2,2,2,0,2,-2,1,-1,0,-3,0,0,2,1,-1,0,0,1,1,-1,3,-1,-3,0,0,0,0,-1,2,-2,-1,0,2,-1,-1,-2,0,1,1,1,0,1,1,0,2,-2,1,-2,0,0,-1,0,-1,1,-1,1,1,1,-1,-2,0,3,-1,-1,0,-1,0,0,-1,0,0,0,4,0,0,2,-2,-2,0,-1,3,1,1,0,1,0,1
29,-1,0,0,-1,0,-4,3,0,0,-1,0,-1,0,-2,2,2,0,2,-2,1,-1,0,-3,0,0,2,1,-1,0,0,1,1,-1,3,-1,-3,0,0,0,0,-1,2,-2,-1,0,2,-1,-1,-2,0,1,1,1,-1,1,1,0,2,-2,1,-2,0,0,-1,0,-1,1,-1,1,1,1,-1,-2,0,3,-1,-1,0,-1,0,0,-2,0,0,0,4,0,0,2,-2,-2,1,-1,3,1,1,0,1,0,1
30,-1,0,0,-1,0,-4,3,1,-1,1,0,-1,0,-2,2,2,0,2,-2,2,-1,0,-3,0,0,2,1,-1,0,0,1,1,-1,3,-1,-3,0,0,-1,0,-1,2,-2,-1,-1,2,-1,-1,-2,0,1,1,1,-1,1,1,0,2,-2,1,-2,0,0,-1,0,-1,1,-1,1,1,1,-1,-2,0,3,-1,-1,0,-1,0,0,-2,0,0,0,4,0,0,2,-2,-2,0,-1,3,1,1,0,1,0,1
31,-1,0,0,-1,0,-4,3,1,-1,1,1,-1,0,-2,3,2,0,2,-2,2,-2,0,-3,0,0,2,1,-1,0,0,1,1,-1,3,-1,-3,0,0,-1,0,-1,2,-3,-1,-1,2,-1,-1,-2,0,1,1,1,-1,1,1,0,2,-2,1,-2,0,0,-1,0,-1,1,-1,1,1,1,-1,-2,0,3,-1,-1,0,-1,0,0,-2,0,0,0,4,0,0,2,-2,-2,0,-1,3,1,1,0,1,0,1
32,-1,0,0,-1,0,-4,3,1,-1,1,1,-1,0,-2,3,2,0,2,-2,2,-2,0,-3,0,0,2,1,-1,0,0,1,1,-1,3,-2,-3,0,0,-1,0,-1,2,-3,-1,-1,2,-1,-1,-2,0,1,1,1,-1,1,1,0,2,-3,1,-2,0,0,-1,0,-1,1,-1,1,1,2,-1,-2,0,3,-1,-1,0,-1,0,0,-2,0,-1,0,4,0,0,2,-2,-2,0,-1,3,1,2,0,1,0,2
33,-1,0,0,-1,-1,-4,3,1,-1,1,1,-1,0,-2,3,2,0,2,-2,2,-2,0,-3,0,0,2,1,-1,0,1,1,2,-1,3,-2,-3,0,0,-1,0,-1,2,-3,-1,-1,2,-1,-1,-2,0,0,1,1,-1,1,1,0,2,-3,1,-2,0,0,-1,0,-1,1,-2,1,1,2,-1,-2,0,3,-1,-1,0,-1,0,0,-2,0,-1,0,4,0,1,2,-2,-2,0,-1,3,1,2,0,1,0,2
34,-1,0,0,-1,-1,-4,3,2,-1,1,1,-1,0,-2,3,2,0,2,-2,2,-2,0,-3,0,0,2,1,-1,0,1,1,2,-1,3,-2,-3,0,0,-1,0,-1,2,-4,-1,-1,2,-2,-1,-3,0,0,1,1,-1,2,1,0,2,-3,1,-2,0,0,-1,0,-1,1,-2,1,1,2,-1,-2,0,3,-1,-1,0,-1,0,0,-2,0,-1,0,4,0,1,2,-2,-2,0,-1,3,1,3,0,1,0,2
35,-1,0,0,-1,-1,-4,3,2,-1,1,1,-1,0,-2,3,2,0,2,-2,2,-2,-1,-3,0,0,2,1,-1,0,1,1,2,-1,3,-2,-3,0,0,-1,0,-1,2,-4,-1,-1,2,-2,-1,-3,0,0,1,1,-1,2,0,0,2,-3,1,-2,0,0,-1,0,-1,1,-2,1,1,2,-1,-2,0,3,-1,-1,1,-1,0,0,-2,0,-1,0,4,0,1,2,-2,-2,0,-1,4,1,3,0,1,0,2
36,-1,0,0,-1,-1,-4,3,2,-1,1,1,-1,0,-2,3,2,0,2,-2,2,-2,-1,-3,0,0,2,1,-1,0,1,1,3,-1,3,-2,-4,0,0,-1,0,-1,2,-4,-1,-1,2,-2,-1,-3,0,0,1,1,-1,2,0,0,2,-3,1,-2,0,0,-1,0,-1,0,-2,1,1,2,-1,-2,0,3,-1,-1,1,-1,0,0,-2,0,-1,0,4,0,1,2,-2,-2,0,-1,4,1,3,0,1,0,3
37,-1,0,0,-1,-1,-4,3,2,-1,1,1,-1,-1,-2,3,2,0,2,-2,2,-2,-1,-3,0,0,2,1,-1,1,1,1,3,-1,3,-2,-4,-1,0,-1,0,-1,2,-4,-1,-1,3,-2,-1,-3,0,0,1,1,-1,2,0,0,2,-3,1,-2,0,0,-1,0,-1,0,-2,1,1,2,-1,-2,0,3,-1,-1,1,-1,1,0,-2,0,-1,0,4,0,1,2,-2,-3,0,-1,4,1,3,0,1,0,3
38,-1,0,0,-1,-1,-4,3,2,-1,1,1,-1,-1,-2,3,2,0,2,-2,2,-2,-1,-3,0,0,2,1,-1,1,1,1,3,-1,3,-2,-4,-1,0,-1,0,-1,2,-4,-1,-1,3,-2,-1,-3,0,0,1,1,-1,2,0,0,2,-3,1,-2,0,0,-1,0,-1,0,-2,1,1,2,-1,-2,0,3,-1,-1,1,-1,1,0,-2,0,-1,0,4,0,1,2,-2,-3,0,-1,4,1,3,0,1,0,3
39,-1,0,0,-1,-1,-4,3,2,-1,1,1,-1,-1,-2,3,2,0,2,-2,2,-2,-1,-3,0,0,2,1,-1,1,1,0,3,-1,3,-2,-4,-1,0,-1,0,-1,2,-4,-1,-1,3,-2,-1,-3,0,0,1,1,-1,2,0,0,2,-3,1,-2,0,0,-1,0,-1,0,-2,1,1,2,-1,-2,0,3,0,-1,1,-1,1,0,-2,0,-1,0,4,0,1,2,-2,-3,0,-1,4,1,3,-1,1,1,3
40,-1,0,0,-1,-1,-4,3,2,-1,1,1,-1,-1,-2,3,2,0,2,-2,2,-2,-1,-3,0,0,2,1,-1,1,1,0,3,-1,3,-2,-4,-1,0,-1,1,-1,2,-4,-1,-1,3,-2,-1,-3,0,0,1,1,-1,2,0,0,2,-3,1,-2,0,0,-1,0,-1,0,-2,1,1,2,-1,-2,0,3,0,-1,1,-1,1,0,-2,0,-1,0,4,0,1,2,-2,-3,0,-1,4,1,3,-1,1,0,3
41,-1,0,0,-1,-1,-4,3,2,-1,1,1,-1,-1,-2,3,2,0,2,-2,2,-2,-1,-3,0,0,2,1,-1,1,1,0,3,0,3,-2,-4,-1,0,-1,1,-1,2,-5,-1,-1,3,-2,-1,-3,0,0,1,1,-1,2,0,0,2,-3,1,-2,0,0,-1,0,-1,0,-2,1,1,2,-1,-2,0,3,0,-1,1,-1,1,0,-2,0,-1,0,4,0,1,2,-2,-3,0,-1,4,1,3,-1,1,0,3
42,-1,0,1,-1,-1,-4,3,2,-1,1,1,-2,-1,-2,3,2,0,2,-2,2,-2,-1,-3,0,0,2,1,-1,1,1,0,3,0,3,-2,-4,-1,0,-1,1,-1,2,-5,-1,-1,3,-2,-1,-3,0,0,1,1,-1,2,0,0,2,-3,1,-2,0,0,-1,0,-1,0,-2,1,1,2,-1,-3,0,3,0,-1,1,-1,1,0,-2,0,-1,0,4,0,1,2,-2,-3,1,-1,4,1,3,-1,1,0,3
43,-1,0,1,-2,-1,-4,3,2,-1,1,1,-2,-1,-2,3,2,0,2,-2,2,-2,-1,-3,0,0,1,1,-1,1,1,0,3,0,4,-2,-4,-1,0,-1,1,-1,2,-5,-1,-1,3,-2,-1,-3,0,0,1,1,-1,2,0,-1,2,-3,1,-2,0,0,-1,0,-1,1,-2,1,1,2,-1,-3,1,3,0,-1,1,-1,1,0,-2,0,-1,0,4,0,1,2,-2,-3,1,-1,4,1,3,-1,1,0,3
44,-1,0,1,-2,-1,-4,3,2,-1,1,1,-2,-1,-2,3,2,0,2,-2,2,-2,-1,-3,0,0,1,1,-1,1,1,0,3,0,4,-2,-4,-1,0,-2,1,-1,2,-5,-1,-1,3,-2,-1,-3,0,0,1,1,-1,2,0,-1,2,-3,1,-2,0,0,-1,0,-1,1,-2,1,1,2,-1,-3,2,3,0,-1,1,-1,1,0,-2,0,-1,0,4,0,1,2,-2,-3,1,-1,4,1,3,-1,1,0,3
45,-1,0,1,-2,-1,-4,3,2,-1,1,1,-2,-1,-2,3,2,0,2,-2,2,-2,-1,-3,0,0,1,1,-1,1,1,0,3,0,4,-2,-4,-1,0,-2,1,-1,2,-5,-1,-1,3,-2,-1,-3,0,0,1,1,-1,2,-1,-1,2,-3,1,-2,0,0,-1,0,-1,1,-2,1,2,2,-1,-3,2,3,0,-1,1,-1,1,0,-2,0,-1,0,4,0,1,2,-2,-3,1,-1,4,1,3,-1,1,0,3
46,-1,0,1,-2,-1,-4,3,2,-1,1,1,-2,-1,-2,3,2,0,2,-2,2,-2,-1,-3,0,0,1,1,-1,1,1,0,3,0,4,-2,-4,-1,0,-2,1,-1,2,-5,-1,-1,3,-2,-1,-3,0,0,1,1,-1,2,-1,-1,2,-3,1,-2,0,0,-1,0,-1,1,-2,1,2,2,-1,-3,2,3,0,-1,1,-1,1,0,-2,0,-1,0,4,0,1,2,-2,-3,1,-1,4,1,3,-1,1,0,3
47,-1,0,1,-2,-1,-4,3,2,-1,1,1,-2,-1,-2,3,2,0,3,-2,2,-2,-1,-3,0,0,1,1,-1,1,1,0,3,0,4,-2,-4,-1,1,-2,1,-1,2,-6,-1,-1,3,-2,-1,-3,0,0,1,1,-1,2,-1,-1,2,-3,1,-2,0,0,-1,0,-1,1,-2,1,2,2,-1,-3,2,3,0,-1,1,-1,1,0,-3,0,-1,0,4,0,1,2,-2,-3,1,-1,4,1,3,-1,1,0,3
48,-1,0,1,-2,-1,-4,3,2,-1,1,1,-2,-1,-2,3,2,0,3,-2,2,-2,-1,-3,0,0,1,1,0,1,1,0,3,0,4,-2,-5,-1,1,-2,1,-1,2,-6,-1,-1,3,-2,-1,-3,0,0,1,1,-1,2,-1,-1,2,-3,1,-2,0,0,-1,0,-1,1,-2,1,2,2,-1,-3,2,3,0,-1,1,-1,1,0,-3,0,-1,0,4,-1,1,2,-2,-3,1,-1,4,1,3,-1,1,0,4
49,-1,0,1,-2,-1,-4,3,2,-1,0,1,-2,-1,-2,3,2,0,3,-2,2,-2,-1,-3,0,0,1,1,0,1,1,0,3,0,4,-2,-5,-1,1,-2,1,-1,2,-6,-1,0,3,-2,-1,-3,0,0,1,1,-1,2,-1,-1,2,-3,1,-2,0,0,-1,0,-1,1,-2,1,2,2,-1,-3,2,3,0,-1,1,-1,1,0,-3,0,-1,0,4,-1,1,2,-2,-3,1,-1,4,1,3,-1,1,0,4
50,-1,0,1,-2,-1,-5,3,2,-1,0,1,-2,-1,-2,3,2,0,3,-2,2,-2,-1,-3,0,0,1,1,0,1,1,0,3,0,4,-2,-5,-1,1,-2,1,-1,2,-7,-1,0,3,-2,-1,-3,0,0,1,1,-1,2,-1,-1,3,-3,1,-2,0,0,-1,0,-1,1,-2,1,2,2,-1,-3,2,3,0,-1,1,-1,1,0,-3,0,-1,0,4,-1,1,2,-2,-3,1,-1,4,1,4,-1,1,0,4
51,-1,0,1,-2,-1,-5,3,2,-1,0,1,-2,-1,-2,3,2,0,3,-2,2,-2,-1,-3,0,0,1,1,0,1,1,0,3,0,4,-2,-5,-1,1,-2,1,-1,2,-7,-1,0,3,-2,-1,-3,0,0,1,1,-1,2,-1,-1,3,-3,1,-2,0,0,-1,0,-1,1,-2,1,2,2,-1,-3,2,3,0,-1,1,-1,1,0,-3,0,-1,0,4,-1,0,2,-2,-3,1,-1,4,2,4,-1,1,0,4
52,-1,0,1,-2,-1,-5,3,2,-1,0,1,-2,-1,-2,3,2,0,3,-2,2,-2,-1,-3,0,0,1,1,0,1,0,0,3,0,4,-2,-6,-1,1,-2,1,-1,2,-7,-1,0,3,-2,-1,-3,1,0,1,1,-1,2,-1,-1,3,-3,0,-2,0,0,-1,0,-1,1,-2,1,1,2,-1,-3,2,4,0,0,1,-1,1,0,-3,0,-1,0,5,-1,0,2,-2,-3,1,-1,4,2,4,-1,1,0,4
53,-1,0,1,-2,0,-6,3,2,-1,0,1,-2,0,-2,3,2,0,3,-2,2,-2,-1,-3,0,0,1,1,0,1,0,0,3,0,4,-2,-6,-1,1,-2,1,-1,2,-7,-1,0,3,-2,-1,-3,1,0,1,1,-1,2,-1,-1,5,-4,0,-2,0,0,-1,0,-1,1,-2,1,0,2,-1,-3,2,4,0,0,1,-1,1,0,-3,0,-1,0,5,-1,0,2,-2,-4,1,-1,4,2,4,-1,1,0,4
54,-1,0,1,-2,0,-6,2,2,-1,0,1,-3,0,-2,3,2,0,3,-2,2,-2,-1,-3,0,0,1,1,0,0,0,0,3,0,4,-2,-6,-1,1,-2,1,-1,2,-7,-1,0,3,-2,-1,-3,1,0,1,1,0,2,-1,-1,5,-4,0,-2,0,0,-1,0,-1,1,-2,1,0,2,-1,-3,2,5,1,0,1,-1,1,0,-3,0,-1,0,5,-1,0,2,-2,-4,1,-1,4,2,4,-1,1,0,4
55,-1,0,1,-2,0,-6,2,2,-1,0,1,-3,0,-2,3,2,0,3,-2,2,-2,-1,-3,0,0,2,1,0,0,0,0,3,0,4,-2,-6,-1,1,-2,1,-1,2,-7,-1,0,3,-2,-1,-4,1,0,1,1,0,2,-2,-1,5,-4,0,-2,0,0,-1,0,-1,1,-2,2,0,2,-1,-3,2,5,1,0,1,-1,1,0,-3,0,-1,0,5,-1,0,2,-2,-4,1,-1,4,2,4,-1,1,0,4
56,-1,0,1,-2,0,-6,2,2,-1,0,1,-3,0,-2,3,2,1,3,-2,2,-2,-1,-3,0,0,2,1,0,0,0,0,3,0,4,-2,-6,-1,1,-2,1,-1,2,-7,-1,-1,3,-2,-1,-4,1,0,1,1,0,3,-2,-1,5,-4,0,-2,0,0,0,0,-1,1,-2,2,0,2,-1,-3,2,5,0,0,1,-1,1,0,-3,0,-1,0,5,-2,0,2,-2,-4,1,-1,4,2,4,-1,1,0,4
57,-1,1,1,-2,-1,-6,2,2,-1,0,1,-3,0,-2,3,2,1,3,-2,2,-2,-1,-3,0,0,2,1,0,0,0,0,4,0,4,-2,-6,-1,1,-2,1,-1,2,-7,-1,-1,3,-2,-1,-5,1,0,1,1,0,3,-2,-1,5,-4,0,-2,0,0,0,0,-1,1,-2,2,0,2,-1,-3,2,5,0,-1,1,-1,1,0,-3,0,-1,0,5,-2,0,2,-2,-4,1,-1,5,2,4,-1,1,0,4
